Kort adresse,Latitude,Longitude
Nakskovvej 17,55.6708586,12.4928145
Valdemarsgade 66,55.665932,12.5491766
Classensgade 17,55.6970444,12.5826241
Valby Tingsted 6,55.665594,12.5143233
Guldbergsgade 11,55.6912072,12.5587513
Hvalsøvej 17,55.7048708,12.4905217
Helsingborggade 14,55.7144042,12.5707103
Ved Volden 8,56.1446707,8.997723599999999
Ingolfs Allé 39,55.6502622,12.6074041
Flakholmen 8,55.6830621,12.4897615
Fælledvej 9,56.45315,9.4044492
Nørrebrogade 61,55.690162,12.5547503
Burmeistersgade 17,55.6757332,12.5986007
Erik Eriksens Gade 10,55.6614407,12.5721071
Thad Jones Vej 6,55.6469514,12.5487432
Teglholmsgade 70,55.64978809999999,12.5550209
Randersgade 17,55.703201,12.581135
Teglstrupvej 20,55.720081,12.5549895
Strandgade 22,55.6738063,12.5896708
Frederiksborgvej 10,55.7023817,12.5336926
Skjulhøj Allé 79,55.6972691,12.4807618
Langøgade 15,55.7087059,12.5688758
Willemoesgade 56,55.69838799999999,12.5860333
Marathonvej 15,55.6504889,12.6196054
Gammel Kalkbrænderi Vej 32,55.7041212,12.5865889
Doris Lessings Vej 31,55.6368597,12.5756905
Krogerupgade 49,55.6962136,12.5405398
Ellebjergvej 23,55.6500263,12.5248847
Thingvalla Allé 4,55.651719,12.611186
Uglevej 21,55.7037387,12.525546
Venedigvej 8,55.6606894,12.6223072
Øresundsvej 24,55.6597735,12.611029
Kenny Drews Vej 69,55.6453403,12.5512522
Studsgaardsgade 24,55.70958419999999,12.5574485
Peder Skrams Gade 28,55.6770205,12.589315
Birkegade 26,55.6911267,12.5584171
Morsøvej 31,55.69108199999999,12.508887
Valdemar Holmers Gade 4,55.709751,12.5592623
Vigerslevvej 2,55.6721175,12.4920485
Horsensgade 6,55.70455759999999,12.5856555
Borrebyvej 8,55.6949254,12.495053
Krabbesholmvej 21,55.7027727,12.49898
Rudolph Berghs Gade 59,55.7110867,12.5569854
Rebildvej 4,55.6922592,12.5057054
Kirkebjerg Allé 50 2720,55.69472469999999,12.4816265
Værnedamsvej 16,55.6740717,12.5500804
Geysers Allé 10,55.6507745,12.6088329
Dexter Gordons Vej 57,55.6472928,12.5479287
Englodden 11,55.6476036,12.4974812
Blankavej 19,55.6673656,12.5102049
Hovedvagtsgade 4,55.6808992,12.5841092
Holsteinsgade 52,55.6995258,12.5873897
Stampesgade 4,55.6714767,12.5636233
Rebildvej 22,55.6899388,12.5036514
Frankrigshusene 22,55.6628435,12.6072111
Gothersgade 149,55.6854221,12.5698424
Under Elmene 4,55.6648666,12.5965376
Bremensgade 34,55.6645989,12.6170168
Tuborgvej 58,55.72803769999999,12.5646971
Vermlandsgade 36,55.6683502,12.6020913
Sortedam Dossering 23,55.689286,12.5648276
Ahornsgade 17,55.691778,12.5594152
Koldinggade 4,55.7066903,12.5780888
Borups Allé 245,55.7007229,12.5203782
Viborggade 4,55.70495,12.5784056
Grønnehave Allé 3,55.64557259999999,12.5030726
Torveporten 23,55.6541716,12.5063494
Bryggerivej 10,55.6604792,12.5189341
Frederikssundsvej 230,55.70786,12.4855421
Skindergade 8,55.68074679999999,12.5758177
Mindstrupvej 1 2700,55.7097695,12.4612309
Elbagade 17,55.65365869999999,12.613002
Rasmus Rasks Vej 8,55.6628985,12.5175703
Poppelgade 3,55.69199709999999,12.5588822
Annebergvej 16,55.6974338,12.5015072
Amagerbrogade 28,55.6652514,12.599428
Købmagergade 13,55.67985030000001,12.5788233
Emdrupvej 114,55.7229964,12.5353283
Carl Langes Vej 41,55.6634536,12.50148
Agnetevej 4,55.769352,12.4936671
Amerika Plads 8,55.6987485,12.5939996
Ny Carlsberg Vej 148,55.6676207,12.5307804
Puggaardsgade 18,55.671145,12.5750477
Klingseyvej 18,55.6872824,12.4853811
Bisiddervej 8,55.706298,12.532929
Lavendelstræde 7,55.6763936,12.571926
Peter Bangs Vej 228,55.6784122,12.4909108
Hedebygade 17,55.66908309999999,12.5444363
Nyhavn 51,,
Trekronergade 60,55.6565409,12.5198589
Sankt Petersborg Plads 4,55.7072192,12.5983132
Strandlodsvej 18D 2300,55.6664856,12.6201276
Kretavej 49,55.6537697,12.6233701
Strandlodsvej 12D 2300,55.6667705,12.6199469
Peter Holms Vej 17,55.6504712,12.5469544
Bremensgade 32,55.6647189,12.6169167
Nøjsomhedsvej 2,55.704446,12.577893
Strandlodsvej 101,55.65949759999999,12.6266318
Sandkaj 37,55.7068185,12.5981891
Manøgade 10,55.708428,12.568364
Reykjaviksgade 3,55.6676744,12.5785932
Norgesgade 11,55.6638561,12.599078
Mågevej 54,55.7017894,12.5276138
Engelstedsgade 41,55.71110119999999,12.5586534
Skjulhøj Allé 1,55.6918337,12.4829461
Odensegade 9,55.6998712,12.5793265
Ålholm Plads 1,55.6723373,12.4894878
Carl Langes Vej 47,55.6634518,12.4997739
Nattergalevej 42,55.6993308,12.5296508
Ålborggade 25,55.7057638,12.5799154
Frimestervej 7,55.706849,12.5365911
Else Alfelts Vej 10,55.6231571,12.5701487
Dybbølsgade 66,55.6671325,12.5483106
Bogensegade 7,55.70865730000001,12.5807066
Vester Farimagsgade 31,55.6782678,12.5624043
Halgreensgade 6,55.6654449,12.606316
Strandboulevarden 98,55.70698909999999,12.586334
Ålekistevej 34,55.6805901,12.4848124
Richard Boones Vej 4,55.6474491,12.547652
Godthåbsvej 183,55.691539,12.5147079
Gammel Køge Landevej 32,55.6563722,12.5121563
Enghavevej 7,56.12418839999999,10.1659631
Laksegade 30,55.67767749999999,12.5825571
Meklenborggade 2,55.6656764,12.6101425
Tølløsevej 33,55.70458259999999,12.4886171
Emdrupvej 126,55.72326649999999,12.532749
Bjørnsonsvej 45,55.6563563,12.5225363
Kretavej 45,55.6537077,12.6230297
Krabbesholmvej 31,55.7026301,12.4981574
Vigerslevvej 281,55.6492649,12.4919509
Strandlodsvej 19E 2300,55.6645926,12.6226752
Saxhøjvej 47,55.6761608,12.4870829
Kenny Drews Vej 23,55.646201,12.5498642
Amagerbrogade 151,55.6552893,12.6103438
Astrupvej 91,55.7051234,12.4926294
Amager Strandvej 110,55.6606259,12.6327045
Teglbrændervej 7,55.7070009,12.5360524
Marstalsgade 28,55.703886,12.588762
Lergravsvej 5,55.66218,12.6146018
Vanløse Allé 80,55.6887792,12.493969
Rigensgade 11,55.6883029,12.5822334
Holtegade 12,55.6952176,12.5454762
Nygårdsvej 55,55.71082250000001,12.5676399
Offenbachsvej 29,55.6491105,12.5294436
Dronningens Tværgade 56,55.68481329999999,12.5833554
Øresund Parkvej 9,55.6637674,12.6293693
Studsgaardsgade 26,55.7096327,12.557406
Ørnevej 19,55.699694,12.5353028
Nørre Voldgade 8,55.6792497,12.5668836
Thorvald Bindesbølls Plads 2,55.6682849,12.5352996
Rysensteensgade 6,55.6723999,12.5758945
Nystedvej 28,55.6666228,12.4895793
Bremensgade 27,55.665965,12.617596
Dexter Gordons Vej 37,55.6476638,12.5481847
Ny Carlsberg Vej 146,55.6676207,12.5307805
Brønshøjvej 87,55.6954402,12.4993861
Poppelgade 12,55.6922035,12.5588033
Nørrebrogade 221,55.69942899999999,12.5408652
Nyborggade 8,55.709644,12.5788073
Randersgade 11,55.703055,12.581186
Fiolstræde 42,55.6822325,12.5721246
Fossgårdsvej 34,55.6904061,12.4767992
Rørmosevej 31,55.7218209,12.5257046
Ole Jørgensens Gade 8,55.7004305,12.540955
Rønnegade 12,55.7071857,12.5577597
Linde Allé 46,55.6817907,12.4865075
Store Regnegade 19,55.6820609,12.5824106
Øster Farimagsgade 32,55.691656,12.5766201
Østerbrogade 44,55.69657050000001,12.5801125
Wibrandtsvej 7,55.6464156,12.6165586
Store Kongensgade 92,55.6856826,12.5894091
Svenskelejren 6,55.7042976,12.5068144
Skipper Clements Allé 16,55.65596439999999,12.6047462
Højdedraget 35,55.6688069,12.4860563
Stavangergade 4,55.6953608,12.5894678
Strandlodsvej 25H 2300,55.6657938,12.6244552
Sønder Boulevard 36,55.6675056,12.5540219
Borups Allé 225,55.6997655,12.5215216
Gråbrødretorv 4,55.6801669,12.5763277
Valby Langgade 255,55.6720872,12.4824846
Arendalsgade 1,55.6975158,12.5901825
Vester Søgade 72,55.68017339999999,12.5605621
Ellebjergvej 7,55.65001729999999,12.5264737
Valdemarsgade 32,55.6682163,12.5488677
Vordingborggade 39,55.7081139,12.5848072
Valdemarsgade 44,55.6672704,12.5490116
Brønshøjvej 8,55.70366569999999,12.4975096
Nørre Farimagsgade 69,55.6855746,12.5687446
Frederikssundsvej 68,55.7044499,12.5271848
Ved Kløvermarken 7,55.667495,12.598297
Alliancevej 10D 2450,55.64815669999999,12.5518726
Kompagnistræde 8,55.67765379999999,12.5763081
Støberigade 21,55.6492426,12.552292
Nygårdsvej 8,55.7128002,12.576265
Bryggerivej 8,55.66048250000001,12.5191827
Strandlodsvej 12B 2300,55.6668168,12.6201402
Langdraget 1,55.6806084,12.4902782
Mølle Allé 14,55.6652964,12.5177041
Haydnsvej 21,55.6493333,12.5246157
Frederiksborgvej 32,55.7048262,12.5325508
Kleinsgade 2,55.68259860000001,12.5563547
Bagerstræde 9,55.6734526,12.5546592
Hessensgade 23,55.6649159,12.6160112
Julius Bloms Gade 8,55.6937244,12.5467494
Røde Mellemvej 122,55.64141189999999,12.5912738
Jyllingevej 16,55.6933878,12.4907084
Bryggervangen 2,55.7085629,12.5642672
Esbern Snares Gade 5,55.66565869999999,12.5543089
Nørrebrogade 185,55.6963521,12.5456146
Kenny Drews Vej 53,55.6458251,12.550439
Oldenborggade 10,55.6648621,12.6115903
Kroghsgade 4,55.6964927,12.5747778
Valhøjvej 7,55.6660142,12.5189144
Vermundsgade 22,55.7050012,12.5549461
Dalføret 7,55.6546862,12.6022924
Æbeløgade 27,55.7121516,12.5605797
Øresund Parkvej 14,55.6632566,12.6290024
Olof Palmes Gade 3,55.6932135,12.5835669
Vinkelager 9,55.6806989,12.4857219
Frederikssundsvej 394,55.716018,12.4616518
Enghavevej 9,55.7062701,9.53008
Peter Bangs Vej 235,55.67644,12.4871481
Admiralgade 23,55.6777369,12.5822658
Stradellasvej 30,55.6452122,12.5261516
Händelsvej 18,55.6494383,12.5259607
Byhøjen 1,55.6828724,12.4872104
Frimestervej 40,55.70874670000001,12.5370696
Husumvej 101,55.7071668,12.477714
Søllerødgade 44,55.6960248,12.544143
Edvard Thomsens Vej 25,55.633045,12.574726
Viborggade 69,55.7058603,12.5845009
Bygholmvej 21,55.690811,12.4849535
Oscar Pettifords Vej 29,55.647062,12.555302
Amagerbrogade 65,55.6614983,12.6040573
Ved Volden 13,55.55873680000001,8.1466727
Gammel Kalkbrænderi Vej 23,55.7042499,12.5858106
Sønder Boulevard 100,,
Sjælør Boulevard 28,55.64892469999999,12.528845
Ålekistevej 213,55.69571389999999,12.4791705
Langagervej 63,55.6628747,12.4833221
Straussvej 8,55.6477648,12.5314046
Lilliendalsvej 13B 2700,55.7004913,12.4871374
Hannemanns Allé 12,55.625353,12.5696154
Torveporten 35,55.6537769,12.5068165
Centerparken 8,55.655362,12.4903422
Haydnsvej 19,55.6494223,12.5246547
Sorrentovej 30,55.65726919999999,12.6260204
Siciliensgade 13,55.65289,12.6185322
Rosbæksvej 1,55.722475,12.576943
Lindenborgvej 6,56.1892982,10.2114192
Hollænderdybet 30,55.66409119999999,12.5952284
Mitchellsgade 16,55.670877,12.570287
Århusgade 105,55.707125,12.5883834
Gammel Køge Landevej 30,55.6569105,12.5126004
Dunkerquegade 19,55.7092491,12.5964465
Sundkaj 93,55.7097805,12.5988279
Rådhusstræde 4E 1466,55.676754,12.573815
Rudolph Berghs Gade 2,55.709145,12.5583624
Øresundsvej 130A 2300,55.66119459999999,12.6251986
Carl Langes Vej 27,55.6633568,12.5041275
Karensgade 3,55.6563999,12.518136
Bryggervangen 34,55.7110958,12.5655255
Engdraget 65,55.6665527,12.4802797
Helsinkigade 29,55.7080922,12.5979162
Woltersgade 10,55.6646033,12.6076575
Teglbrændervej 1,55.7065519,12.5360447
Beethovensvej 9,55.6481686,12.5330146
Langøgade 3,55.70809629999999,12.5690405
Wiedeweltsgade 57,55.6911274,12.5726402
Marstalsgade 4,55.7034326,12.5845211
Store Kongensgade 64,55.6839931,12.5877462
Johan Kellers Vej 38,55.6553431,12.5359171
Bogholder Allé 74,55.6841433,12.4850658
Bandholmvej 11,55.666494,12.4878307
Åbenrå 27,55.6832954,12.5761327
Nordre Frihavnsgade 14,55.7003593,12.5792973
Vigerslevvej 63,55.6672452,12.4869434
Gudenåvej 18,55.691126,12.5144477
Løngangstræde 21G 1468,55.6755733,12.5743061
Bjørnsonsvej 79,55.6531714,12.523357
Thoravej 17,55.7053295,12.5287986
Vigerslevvej 340,55.6463467,12.4951457
Johan Kellers Vej 46,55.6549738,12.5357083
Bogtrykkervej 8,55.7079017,12.5355841
Fuglagervej 30,55.6972664,12.4727867
Rosenvængets Sideallé 9,55.70064259999999,12.581907
Hindegade 5,55.68584689999999,12.5882572
Saxhøjvej 39,55.6759831,12.4858563
Ærtevej 38A 2700,55.70735630000001,12.4935719
Carl Nielsens Allé 2,55.71289549999999,12.5779735
Dybendalsvej 14,55.6900968,12.5051057
Østergårds Allé 7,56.0751462,10.0449032
Nansensgade 96,55.685833,12.5680219
Strindbergsvej 72,55.6540893,12.5213007
Sankt Kjelds Plads 8,55.7112701,12.5657412
Limfjordsvej 45,55.6934353,12.5044223
Biens Allé 8,55.65058260000001,12.618269
Haraldsgade 48,55.7060393,12.5538645
Arnesvej 39,55.7020411,12.5051019
Ærtevej 19,55.7071711,12.4928171
Havneholmen 40,55.6602168,12.5621468
Kuhlausgade 37,55.7149658,12.5745217
Rødtjørnevej 42,55.6810576,12.4782071
Korsørgade 42,55.70706,12.5851647
Kastanie Allé 5,55.9601908,12.5371087
Dag Hammarskjölds Allé 1C 2100,55.6931538,12.5838869
Ben Websters Vej 14,55.64671689999999,12.5511819
Ingerslevsgade 124,55.6647666,12.5530254
Rødtjørnevej 8,55.6781248,12.4810227
Gammel Kalkbrænderi Vej 30,55.7041057,12.5863777
Søndervigvej 105,55.6990506,12.4683137
Vestervang 34,56.1645382,10.1911911
Lindholmsvej 1,55.6988792,12.4899631
Sankt Jakobs Gade 7,55.7029969,12.5793774
Sønder Boulevard 18,55.6682462,12.555588
Lergravsvej 58,55.6635713,12.6254229
Fossgårdsvej 5,55.6890312,12.4795125
Åboulevard 11,55.683021,12.555877
Margretheholmsvej 68,55.686374,12.6155264
Studsgaardsgade 46,55.71024629999999,12.5571242
Degnemose Allé 14,55.7040587,12.5060361
Ålandsgade 11,55.6641972,12.6051185
Søndre Allé 13,55.4524037,12.1792334
Frankrigshusene 1,55.66233219999999,12.608453
Studsgaardsgade 68,55.71113459999999,12.55663
Viggo Kampmanns Plads 3,55.65503589999999,12.5650281
Øresundsvej 136,55.6614166,12.6259796
Herluf Trolles Gade 7,55.6791887,12.5895356
Torvegade 64,55.671192,12.5933256
Jernbane Allé 20,55.6849612,12.4927603
Borgmester Jensens Allé 22,55.706969,12.5725044
Gråbrødrestræde 23,55.679423,12.5753016
Øster Farimagsgade 79,55.6945643,12.5786247
Sankelmarksgade 10,55.66652089999999,12.5482032
Søllerødgade 23,55.69434709999999,12.5463168
Ådalsvej 57,55.6928047,12.4972077
Kastrupvej 62,55.654715,12.617957
Nørrebrogade 24,55.6882878,12.5599064
Vigerslevvej 61,55.66744569999999,12.4865617
Fanøgade 27,55.711956,12.5731014
Frankrigshusene 20,55.6628546,12.6075635
Dunkerquegade 37,55.70965,12.5963938
Krusågade 2,55.66708629999999,12.5544014
Carl Langes Vej 43,55.6634183,12.5009379
Horsekildevej 36,55.668552,12.510066
Ærtevej 23,55.7075819,12.4932655
Boltonvej 34,55.6420201,12.602331
Lyneborggade 21,55.66406509999999,12.6107035
Indiakaj 3,55.6956435,12.5953912
Bykildevej 9,55.6675277,12.5189877
Lyneborggade 29,55.6637686,12.6113477
Ved Sønderport 14,55.66641850000001,12.6018843
Eckersbergsgade 3 2100,55.6912611,12.5755996
Teglholm Tværvej 25,55.6492815,12.5490048
Paradisæblevej 78,55.6543106,12.5040839
Sigynsgade 40,55.705681,12.549641
Valby Langgade 219,55.6707761,12.4875811
Frederiksgade 5,55.6854654,12.589426
Centerparken 14,55.655031,12.4905831
Himmerlandsvej 14,55.69344419999999,12.5102109
Havdrupvej 13,55.7042428,12.4912288
Lipkesgade 7,55.6972142,12.5853588
Jens Otto Krags Gade 16,55.65838129999999,12.5691818
Strandlodsvej 18S 2300,55.6661162,12.6205231
Nørre Farimagsgade 74,55.6850758,12.568772
Holcks Plads 9,55.70590800000001,12.4958815
Kompagnistræde 14,55.6774052,12.5757474
Ole Suhrs Gade 20,55.689958,12.5708819
Vilhelm Buhls Gade 15 2300,55.6543617,12.567473
Carl Langes Vej 49,55.66346129999999,12.4992529
Søllerødgade 37,55.6948782,12.5453787
Kærholmen 15,55.681129,12.4894322
Esbern Snares Gade 11,55.6653056,12.5546496
Vilhelm Buhls Gade 23 2300,55.6542864,12.5677788
Silkeborggade 21,55.7053699,12.5846546
Solskrænten 33,55.6678314,12.4821031
Niels Neergaards Gade 42 2300,55.65488389999999,12.567938
Kongovej 12,55.6476424,12.6241086
Nattergalevej 60,55.700053,12.5287061
Cylindervej 23,55.6521348,12.5570639
Portlandsvej 40,55.641892,12.6011025
Højstrupvej 123,55.7035067,12.4832417
Jagtvej 137,55.6983815,12.5530616
Ib Schønbergs Allé 8,55.6563083,12.5112383
Amagerbrogade 98,55.6596067,12.6057127
Tingskrivervej 1,55.7088873,12.5290599
Slotsherrensvej 112A 2720,55.6986357,12.4743544
Beatevej 1,55.6663133,12.5077894
Stadfeldtsvej 26,55.6413679,12.2621221
Knabrostræde 28,55.6766935,12.5758974
Birkholmvej 19,55.6948065,12.474846
Østerbrogade 147,55.7137141,12.5772014
Wildersgade 34,55.67332529999999,12.5904875
Hjortholms Allé 42,55.7126087,12.5202688
Grønnehave Allé 19,55.645145,12.5010456
Esthersvej 32,55.7307688,12.5658915
Sumatravej 65,55.6459823,12.6340725
Greisvej 31,55.6452495,12.6192312
Lavendelstræde 10,55.6765032,12.5716815
Carlsgade 6,55.66727599999999,12.614593
Bremensgade 21,55.666178,12.617393
Rundholtsvej 5,55.6534541,12.5659397
Drejøgade 28,55.7116962,12.5716376
Jydeholmen 22,55.6856258,12.4875166
Frederiksgade 10,55.6849466,12.5902019
Strandlodsvej 12E 2300,55.6667468,12.6198439
Birkholmvej 33,55.6945902,12.4730511
Nørrebrogade 215,55.6993313,12.5408072
Krogerupgade 51,55.6963228,12.540548
Carl Langes Vej 54,55.6637255,12.4992456
Kildebrøndevej 8,55.7073347,12.4842896
Korsørgade 44,55.7070765,12.585326
Enghavevej 25,55.6703553,12.5460925
Tikøbgade 4,55.6981126,12.5376985
Herninggade 17,55.707997,12.5880814
Wildersgade 29,55.6733553,12.5901181
Langdraget 13,55.6811772,12.4898922
Larsbjørnsstræde 13,55.6782763,12.5693591
Højstrupvej 155,55.7062417,12.4814052
Birkedommervej 14,55.7088896,12.5303031
Stefansgade 12,55.696012,12.5441996
Ejler Billes Allé 96 2300,55.623054,12.5686231
Valmuevej 20,55.6489308,12.6094799
Nedertoften 39,55.68178,12.487954
Poppelgade 5,55.6920352,12.5587509
Robert Jacobsens Vej 89,55.616736,12.5731298
Søndervangs Allé 66,55.6531598,12.4901591
Classensgade 72,55.6988768,12.5912762
Elmelundevej 20,55.7027677,12.4963605
Papirøen 61,55.67916049999999,12.598538
Søndervigvej 134,55.6995215,12.4685937
Viktoriagade 8,55.67200649999999,12.5573986
Hvedevej 12,55.7079739,12.4963339
Rebslagervej 17,55.7037987,12.5362399
Judithsvej 5,55.7282715,12.5651898
Arnestedet 5,55.6811667,12.4904403
Kenny Drews Vej 21,55.6456267,12.5495094
Overgaden Oven Vandet 24,55.6711111,12.5892173
Valby Langgade 175,55.6684891,12.4961583
Spaniensgade 23,55.6601343,12.6096252
Flakholmen 28,55.684297,12.488894
Gasværksvej 13,55.6713898,12.5568138
Øresund Parkvej 10,55.6635828,12.6282303
Constantin Hansens Gade 18,55.668104,12.5353446
Drechselsgade 10D 2300,55.65686789999999,12.5675371
Sølvgade 21,55.685786,12.583839
Strandgade 85,55.67735740000001,12.5953396
Stoltenbergsgade 5,55.671215,12.570111
Strandvejen 61 2100,55.7172542,12.5768998
Bøhmensgade 1,55.6640796,12.6063527
Sjælør Boulevard 32,55.6491949,12.5287663
Købmagergade 15,55.67993430000001,12.5788635
Peder Lykkes Vej 52,55.65416219999999,12.6033019
Korsgade 24,55.057244,10.6088494
Nattergalevej 40,55.6992403,12.5297753
Lemnosvej 32,55.6531105,12.6236229
Nordre Allé 12,55.6679019,12.4972148
Marstalsgade 31,55.704047,12.58849
Houmanns Allé 6,55.7042667,12.5288297
Asminderødgade 10,55.6978349,12.5395464
Upsalagade 20,55.6923059,12.5797758
Ålholmvej 17A 2500,55.6720923,12.488349
Strandboulevarden 104,55.7074404,12.5861091
Julius Bloms Gade 3,55.6931544,12.5468784
Sandkaj 13,55.7063157,12.5937196
Klintevej 23,55.3569326,11.1670396
Kastrupvej 83,55.6528541,12.619938
Østergårds Allé 11,56.0750634,10.0442944
Landskronagade 50B 2100,55.7132097,12.5726151
Rundholtsvej 28,55.6535895,12.5645854
Bramslykkevej 12,55.6719546,12.491283
Kagsvang 21B 2700,55.70900589999999,12.4558698
Bjørnsonsvej 80,55.6528698,12.5228912
Rosendalsgade 15,55.6982781,12.5802127
Vester Søgade 14,55.67648819999999,12.5594766
Heklas Allé 4,55.6512407,12.6077425
Strandgade 12,55.6732208,12.5888432
Toftebakkevej 14,55.6646319,12.5136413
Nordre Allé 9,55.6676134,12.4970276
Hornemansgade 31,55.7152828,12.57584
Dronningensgade 25,55.6710433,12.5901873
Arnesvej 29,55.7030304,12.5053603
Toftebakkevej 19,55.6640284,12.5138296
Malmøgade 5,55.691668,12.5791721
Islands Brygge 36,55.6588937,12.5673863
Enghave Plads 11,55.66686,12.54636
Markmandsgade 17,55.6680934,12.5998493
Sorrentovej 15,55.6582546,12.623233
Ålholm Plads 3,55.6722294,12.4894822
Helsingborggade 1,55.7131456,12.5705928
Sommerstedgade 16,55.666752,12.555657
Brydes Allé 28,55.6588253,12.598178
Sparresholmvej 45,55.6998104,12.5008141
Krausesvej 2,55.7043987,12.5815026
Kløverbladsgade 30,55.6557405,12.5185438
Nattergalevej 50,55.69965639999999,12.5292308
Urtehaven 6,55.6524248,12.4951866
Langelinie Allé 27,55.6987633,12.5998261
Rebekkavej 9,55.7294504,12.563216
Gerbrandsvej 22,55.64689569999999,12.6176657
Sundholmsvej 107,55.6574466,12.6049882
Kenny Drews Vej 31,55.6456763,12.5502897
Ådalsvej 18B 2720,55.6904049,12.5009964
Pilestræde 21,55.68035949999999,12.5805175
Ben Websters Vej 20 2450,55.6467834,12.5509433
Wagnersvej 10,55.6473784,12.5319751
Gammelgang 18,55.6504929,12.5895144
Randersgade 19,55.70331,12.581097
Engelstedsgade 6,55.7099942,12.5596532
Rudolph Berghs Gade 36,55.7103118,12.5579281
Læssøesgade 19,55.6912271,12.5633264
Hammelstrupvej 29,55.6464651,12.5247979
Schubertsvej 13,55.6482964,12.5319137
Breslaugade 10,55.66390450000001,12.6185881
Romsøgade 6,55.7119462,12.5740232
Oxford Allé 9,55.6484787,12.6104223
Horsekildevej 22,55.6676,12.509694
Kongovej 8,55.6476017,12.6236115
Åløkkevej 10,55.6900854,12.5069392
Møllebakken 25,55.93803800000001,12.316344
Vilhelm Buhls Gade 5 2300,55.65445099999999,12.5671176
Borgergade 144,55.6876204,12.5887279
Christianshavns Voldgade 17,55.6701916,12.5898683
Nørregade 24F 1165,55.681399,12.571788
Vesterfælledvej 12,55.6692363,12.5398417
Musvågevej 1,55.70279379999999,12.5302386
Gasværksvej 7,55.6717842,12.5564111
Ærtevej 17,55.7069201,12.4925082
Kenny Drews Vej 55,55.64509950000001,12.5509697
Pernillevej 13,55.7185012,12.5366018
Trekløvervej 4,55.7265078,12.5295179
Sorrentovej 16,55.6581693,12.6223765
Sankt Jakobs Plads 2,55.703053,12.5778852
Ungarnsgade 35,55.66281189999999,12.6147542
Højenhald 4,55.7052682,12.5076909
Rønnegade 14,55.7070412,12.5578095
Amagerbrogade 261,55.64459,12.6154163
Sorgenfrigade 7,55.69557959999999,12.5454706
Bellahøjvej 170,55.6945479,12.4957343
Moldaugade 12,55.660927,12.613409
Borthigsgade 11,55.7116413,12.5581225
Sixtusvej 18,55.65920389999999,12.6176147
Skindergade 32,55.679356,12.574005
Halmtorvet 29,55.66814429999999,12.5566456
Skjalm Hvides Gade 13,55.6646495,12.5509934
Islevhusvej 49,55.709307,12.4647387
Rentemestervej 5,55.70431499999999,12.536221
Sønder Boulevard 43,,
Eskildsgade 12,55.67108409999999,12.5549713
Nøkkerosevej 37,55.7249511,12.5356104
Kongedybs Allé 19,55.6596544,12.6162534
Dybbølsgade 43,55.6664934,12.551039
Gærdebred 9,55.652492,12.5919158
Tranevej 10,54.81301449999999,11.0186406
Haydnsvej 9,55.6499663,12.5247991
Kløverbladsgade 3,55.6572773,12.5190154
Brønshøjvej 81,55.695785,12.4992757
Peter Fabers Gade 18,55.6909872,12.5554999
Grækenlandsvej 106,55.6459355,12.6197245
Torvegade 24,55.46736660000001,8.4515573
Overgaden Oven Vandet 28,55.6712725,12.5893701
Romsøgade 2,55.71212019999999,12.5739281
Sankt Jakobs Gade 14,55.702574,12.579804
Lemnosvej 9,55.6529906,12.6213994
Funkiavej 15,55.6479395,12.6110876
Frederiksgårds Allé 12,55.6928695,12.5092802
Straussvej 6,55.6476663,12.531433
Vigerslevvej 39,55.6693034,12.4895901
Frimestervej 38,55.7086526,12.5371098
Drechselsgade 12,55.65686239999999,12.5680789
Offenbachsvej 35,55.6494645,12.5293477
Kenny Drews Vej 19,55.6459535,12.5500444
Århusgade 142,55.7076498,12.596166
Tagensvej 47,55.6999636,12.5528354
Rudolph Berghs Gade 5,55.7092885,12.55799
Gråstensgade 3,55.6659172,12.5471027
Boltonvej 27,55.6422328,12.6028272
Bomhusvej 7,55.7226318,12.5570541
Engsvinget 27,55.7147647,12.5133739
Midtermolen 14,55.6971925,12.5977021
Morsøvej 26,55.6914717,12.5090227
Husumgade 20,55.693541,12.5453883
Sallingvej 64,55.69311279999999,12.4990562
Sverrigsgade 4,55.6633382,12.6004306
Store Kongensgade 79,55.6854076,12.588503
Lysefjordsgade 3,55.658218,12.5995618
Sortedam Dossering 79,55.6958454,12.5741947
Næsbyholmvej 39,55.6996675,12.4998162
Ærtevej 15,55.7068561,12.4922
Vanløse Allé 11,55.69212419999999,12.5047383
Amerikavej 3,55.6700197,12.5416409
Sjælør Boulevard 34,55.64930450000001,12.5287345
Jansvej 1,55.6469859,12.6171168
Kronprinsessegade 46,55.68553559999999,12.5834057
Sommerstedgade 10,55.667047,12.555398
Højdevangs Allé 26,55.6524799,12.6063591
Enghavevej 29,55.6703201,12.5463153
Langøgade 7,55.708306,12.5689765
Badensgade 43,55.6643967,12.6121093
Sankt Jakobs Gade 9,55.70290499999999,12.579564
Vendersgade 24,55.68521930000001,12.5658629
Ingerslevsgade 112,55.6650831,12.555923
Edvard Thomsens Vej 7,55.63229860000001,12.574489
Øresundsvej 132,55.66100230000001,12.6256477
Hammerensgade 3,55.6885057,12.5905924
Ove Billes Vej 9,55.65456099999999,12.6050649
Bechgaardsgade 4,55.7115839,12.5684863
Richard Mortensens Vej 65,55.61811119999999,12.5713384
Rodosvej 7,55.6507209,12.6139953
Landlystvej 5,55.6609306,12.4831576
Reberbanegade 33,55.6621111,12.605892
Åfløjen 4,55.7151885,12.4608556
