Date,Price,Status,Build Year,URL,Adresse,Kort adresse,Kvdm,Latitude,Longitude,Kommune,Type,Nearest_Metro_Distance,Nearest_Tog_Distance
2021-01-19,2350000,"Solgt, Familiehandel",1963,https://www.boligsiden.dk/adresse/soendervangen-100-3460-birkeroed-02300630_100_______,Søndervangen 100 3460 Birkerød,Søndervangen 100 3460,241.0,55.8372909,12.4436268,Rudersdal,Villa,16.274552425737024,1.2953356790933466
2019-12-20,5000000,"Solgt, Familiehandel",2022,https://www.boligsiden.dk/adresse/vedbaek-strandvej-340a-2950-vedbaek-02300691340a_______,Vedbæk Strandvej 340A 2950 Vedbæk,Vedbæk Strandvej 340A 2950,347.0,55.8439256,12.5733302,Rudersdal,Villa,14.655262742763291,7.553155432738821
2019-04-02,9600000,"Solgt, Familiehandel",1974,https://www.boligsiden.dk/adresse/ellesvinget-6-2950-vedbaek-02300142___6_______,"Ellesvinget 6 Trørød, 2950 Vedbæk",Ellesvinget 6,439.0,55.8435984,12.5248202,Rudersdal,Villa,15.1746134808912,6.216550799741652
2020-09-02,6200000,"Solgt, Auktion",1947,https://www.boligsiden.dk/adresse/hoersholm-kongevej-34-2970-hoersholm-02300293__34_______,Hørsholm Kongevej 34 2970 Hørsholm,Hørsholm Kongevej 34 2970,180.0,55.8634181,12.4957878,Rudersdal,Villa,17.833471462317217,5.163515943259397
2020-05-20,5750000,"Solgt, Øvrigt",1913,https://www.boligsiden.dk/adresse/troeroedvej-43-2950-vedbaek-02300667__43_______,"Trørødvej 43 Trørød, 2950 Vedbæk",Trørødvej 43,249.0,55.8415933,12.5486094,Rudersdal,Villa,14.608384696998774,6.935173226925604
2021-01-01,6250000,"Solgt, Familiehandel",2016,https://www.boligsiden.dk/adresse/hoesterkoeb-byvej-9-2970-hoersholm-02300296___9_______,Høsterkøb Byvej 9 2970 Hørsholm,Høsterkøb Byvej 9 2970,245.0,55.85855369999999,12.4855442,Rudersdal,Villa,17.553097864967032,4.343924624120957
2015-12-29,5999000,"Solgt, Øvrigt",1923,https://www.boligsiden.dk/adresse/kongevejen-367-2840-holte-02300350_367_______,Kongevejen 367 2840 Holte,Kongevejen 367 2840,172.0,55.8167846,12.4683577,Rudersdal,Villa,13.57453330622984,2.3578608359079505
2018-06-12,1812500,"Solgt, Familiehandel",1935,https://www.boligsiden.dk/adresse/kirsebaer-alle-7-2840-holte-02300334___7_______,"Kirsebær Alle 7 Øverød, 2840 Holte",Kirsebær Alle 7,215.0,55.8153917,12.479758,Rudersdal,Villa,13.181914678923787,2.2194349621100877
2023-09-08,4000000,"Solgt, Familiehandel",1948,https://www.boligsiden.dk/adresse/norddalsvej-1-2840-holte-02300434___1_______,"Norddalsvej 1 Øverød, 2840 Holte",Norddalsvej 1,107.0,56.177401,10.1984387,Rudersdal,Villa,152.09860788790638,122.1331002058728
2015-03-26,625000,"Solgt, Øvrigt",1973,https://www.boligsiden.dk/adresse/pilegaardsparken-78-3460-birkeroed-02300471__78_______,Pilegårdsparken 78 3460 Birkerød,Pilegårdsparken 78 3460,171.0,55.8437679,12.4092555,Rudersdal,Villa,17.546393493916625,0.9702202910031112
2020-03-09,2150000,"Solgt, Øvrigt",1972,https://www.boligsiden.dk/adresse/oernebakken-37-2840-holte-02300735__37_______,"Ørnebakken 37 Gl Holte, 2840 Holte",Ørnebakken 37,189.0,55.8254866,12.5167582,Rudersdal,Villa,13.423450148287616,4.277049048479699
2019-10-16,9500000,"Solgt, Auktion",1923,https://www.boligsiden.dk/adresse/skodsborg-strandvej-277-2942-skodsborg-02300538_277_______,Skodsborg Strandvej 277 2942 Skodsborg,Skodsborg Strandvej 277 2942,329.0,55.8335291,12.5731794,Rudersdal,Villa,13.504384118916944,6.408508501561983
2018-10-29,1693236,"Solgt, Familiehandel",1934,https://www.boligsiden.dk/adresse/odinsvej-1-3460-birkeroed-02300453___1_______,Odinsvej 1 3460 Birkerød,Odinsvej 1 3460,192.0,55.8462535,12.4311338,Rudersdal,Villa,17.503694784024844,0.779882316274331
2020-04-14,11475000,"Solgt, Familiehandel",1896,https://www.boligsiden.dk/adresse/skodsborg-strandvej-260a-2942-skodsborg-02300538260a_______,Skodsborg Strandvej 260A 2942 Skodsborg,Skodsborg Strandvej 260A 2942,344.0,55.83652960000001,12.5724774,Rudersdal,Villa,13.840630036151042,6.74498458509047
2015-07-07,3102500,"Solgt, Familiehandel",1978,https://www.boligsiden.dk/adresse/gyvelbakken-11-3460-birkeroed-02300221__11_______,Gyvelbakken 11 3460 Birkerød,Gyvelbakken 11 3460,180.0,55.8237825,12.4289774,Rudersdal,Villa,15.09526346954558,1.8986428004952465
2022-03-22,28750000,"Solgt, Øvrigt",1900,https://www.boligsiden.dk/adresse/morlenesvej-28-2840-holte-02300420__28_______,Morlenesvej 28 2840 Holte,Morlenesvej 28 2840,286.0,55.813708,12.4763855,Rudersdal,Villa,13.076063319914578,2.004574658797148
2022-06-23,16000000,"Solgt, Øvrigt",1925,https://www.boligsiden.dk/adresse/elmevej-15-2840-holte-02300145__15_______,Elmevej 15 2840 Holte,Elmevej 15 2840,217.0,55.8176058,12.4705996,Rudersdal,Villa,13.608766506410245,2.4346691574144845
2019-01-30,12000000,"Solgt, Øvrigt",1906,https://www.boligsiden.dk/adresse/skodsborg-strandvej-33-2942-skodsborg-02300538__33_______,Skodsborg Strandvej 33 2942 Skodsborg,Skodsborg Strandvej 33 2942,256.0,55.8106775,12.5771191,Rudersdal,Villa,10.951567342597489,3.8605505282036776
2018-10-08,400000,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/kvaedegangen-11-3460-birkeroed-02300361__11_______,Kvædegangen 11 3460 Birkerød,Kvædegangen 11 3460,166.0,55.8201447,12.425276,Rudersdal,Villa,14.753749980872383,2.276756687420618
2020-12-11,3405317,"Solgt, Øvrigt",1992,https://www.boligsiden.dk/adresse/nedenomsvej-19-2970-hoersholm-02300431__19_______,Nedenomsvej 19 2970 Hørsholm,Nedenomsvej 19 2970,410.0,55.8580418,12.4819333,Rudersdal,Villa,17.574125713633137,4.117941404785527
2017-01-08,2783750,"Solgt, Øvrigt",1992,https://www.boligsiden.dk/adresse/nedenomsvej-19-2970-hoersholm-02300431__19_______,Nedenomsvej 19 2970 Hørsholm,Nedenomsvej 19 2970,410.0,55.8580418,12.4819333,Rudersdal,Villa,17.574125713633137,4.117941404785527
2020-09-08,4752000,"Solgt, Familiehandel",1958,https://www.boligsiden.dk/adresse/furesoeparkalle-16-3460-birkeroed-02300190__16_______,Furesøparkalle 16 3460 Birkerød,Furesøparkalle 16 3460,120.0,55.8238216,12.435058,Rudersdal,Villa,15.0218899794463,1.9953336189005015
2017-11-06,3400000,"Solgt, Familiehandel""}]",2023,https://www.boligsiden.dk/adresse/soendervangen-96-3460-birkeroed-02300630__96_______,Søndervangen 96 3460 Birkerød,Søndervangen 96 3460,262.0,55.8376235,12.4435046,Rudersdal,Villa,16.311478929409898,1.2779376536108622
2023-06-29,5000000,"Solgt, Familiehandel",1967,https://www.boligsiden.dk/adresse/rudemarken-4-2840-holte-02300499___4_______,Rudemarken 4 2840 Holte,Rudemarken 4 2840,130.0,55.82022809999999,12.4657771,Rudersdal,Villa,13.989899034986358,2.760791281210218
2017-01-02,2880000,"Solgt, Familiehandel",1989,https://www.boligsiden.dk/adresse/stakkeledet-62-2970-hoersholm-02300585__62_______,Stakkeledet 62 2970 Hørsholm,Stakkeledet 62 2970,104.0,55.8603237,12.5053566,Rudersdal,Villa,17.31240578199104,5.54663913463339
2021-01-21,3500000,"Solgt, Familiehandel",1991,https://www.boligsiden.dk/adresse/kongevejen-491b-2840-holte-02300350491b_______,Kongevejen 491B 2840 Holte,Kongevejen 491B 2840,251.0,55.8295428,12.4584719,Rudersdal,Villa,15.120995953027146,2.49336856489251
2017-12-11,3600000,"Solgt, Familiehandel",2014,https://www.boligsiden.dk/adresse/vagtelvej-36-3460-birkeroed-02300678__36_______,Vagtelvej 36 3460 Birkerød,Vagtelvej 36 3460,230.0,55.84728639999999,12.4452915,Rudersdal,Villa,17.258570180248267,1.5373196782705276
2015-09-30,3500000,"Solgt, Familiehandel",1959,https://www.boligsiden.dk/adresse/malerbakken-28-2840-holte-02300407__28_______,"Malerbakken 28 Øverød, 2840 Holte",Malerbakken 28,132.0,55.8173349,12.4960467,Rudersdal,Villa,13.034846993811705,2.7878222456809607
2019-07-03,6500000,"Solgt, Familiehandel",1994,https://www.boligsiden.dk/adresse/hoejleddet-21-2840-holte-02300291__21_______,"Højleddet 21 Gl Holte, 2840 Holte",Højleddet 21,234.0,55.8369809,12.5080594,Rudersdal,Villa,14.811232926834,5.071305311635163
2019-02-06,3900000,"Solgt, Auktion",1962,https://www.boligsiden.dk/adresse/kratmosevej-4-2950-vedbaek-02300353___4_______,"Kratmosevej 4 Trørød, 2950 Vedbæk",Kratmosevej 4,113.0,55.8340231,12.5452641,Rudersdal,Villa,13.826104353968413,6.189292150470869
2016-06-23,2394324,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/kratmosevej-4-2950-vedbaek-02300353___4_______,"Kratmosevej 4 Trørød, 2950 Vedbæk",Kratmosevej 4,113.0,55.8340231,12.5452641,Rudersdal,Villa,13.826104353968413,6.189292150470869
2022-03-23,2400000,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/vejdammen-81-2840-holte-02300701__81_______,"Vejdammen 81 Gl Holte, 2840 Holte",Vejdammen 81,143.0,55.8434726,12.5080567,Rudersdal,Villa,15.487451697217818,5.274059763264994
2017-04-07,4200000,"Solgt, Familiehandel",1956,https://www.boligsiden.dk/adresse/slaaenbakken-21-3460-birkeroed-02300573__21_______,Slåenbakken 21 3460 Birkerød,Slåenbakken 21 3460,133.0,55.82133899999999,12.4299928,Rudersdal,Villa,14.816271239517498,2.177269369713039
2018-06-12,16500000,"Solgt, Familiehandel",1974,https://www.boligsiden.dk/adresse/sandbjergvej-47b-2950-vedbaek-02300528_47b_______,Sandbjergvej 47B 2950 Vedbæk,Sandbjergvej 47B 2950,352.0,55.8567844,12.5228697,Rudersdal,Villa,16.618799291670786,6.444469603774617
2016-05-18,3600000,"Solgt, Auktion",1967,https://www.boligsiden.dk/adresse/troeroedvej-63a-2950-vedbaek-02300667_63a_______,"Trørødvej 63A Trørød, 2950 Vedbæk",Trørødvej 63,131.0,55.8397164,12.5453425,Rudersdal,Villa,14.44400958407928,6.643470042302891
2018-11-07,7500000,"Solgt, Familiehandel",1908,https://www.boligsiden.dk/adresse/dronninggaards-alle-15-2840-holte-02300115__15_______,Dronninggårds Alle 15 2840 Holte,Dronninggårds Alle 15 2840,311.0,55.8113976,12.4680524,Rudersdal,Villa,13.026940120823848,1.7692397002342246
2017-12-20,2450000,"Solgt, Familiehandel",1963,https://www.boligsiden.dk/adresse/skovlybakken-10-2840-holte-02300556__10_______,"Skovlybakken 10 Øverød, 2840 Holte",Skovlybakken 10,169.0,55.8212096,12.4922885,Rudersdal,Villa,13.523107232568355,3.067926349943048
2018-11-01,1000000,"Solgt, Øvrigt",1974,https://www.boligsiden.dk/adresse/herman-bangs-vej-5b-3460-birkeroed-02300256__5b_______,Herman Bangs Vej 5B 3460 Birkerød,Herman Bangs Vej 5B 3460,216.0,55.8620282,12.4629064,Rudersdal,Villa,18.418045692425785,3.413794087648133
2016-02-03,1558131,"Solgt, Familiehandel",1966,https://www.boligsiden.dk/adresse/pilegaardsparken-12-3460-birkeroed-02300471__12_______,Pilegårdsparken 12 3460 Birkerød,Pilegårdsparken 12 3460,198.0,55.8417415,12.4100753,Rudersdal,Villa,17.31548221542239,0.8622964643718267
2015-11-23,4122500,"Solgt, Familiehandel",1983,https://www.boligsiden.dk/adresse/soelleroedvej-108a-2840-holte-02300629108a_______,"Søllerødvej 108A Søllerød, 2840 Holte",Søllerødvej 108,208.0,55.81215109999999,12.5110538,Rudersdal,Villa,12.157009831828985,2.9805894036041947
2020-05-20,5500000,"Solgt, Auktion",2009,https://www.boligsiden.dk/adresse/stakkeledet-26-2970-hoersholm-02300585__26_______,Stakkeledet 26 2970 Hørsholm,Stakkeledet 26 2970,207.0,55.8619412,12.498121,Rudersdal,Villa,17.629680844886565,5.21416256107703
2018-12-01,3550000,"Solgt, Øvrigt",2023,https://www.boligsiden.dk/adresse/skodsborgvej-220-2850-naerum-02300540_220_______,"Skodsborgvej 220 Søllerød, 2850 Nærum",Skodsborgvej 220,414.0,55.81356640000001,12.5178262,Rudersdal,Villa,12.167189977851317,3.414328604521849
2019-07-04,6500000,"Solgt, Øvrigt",1948,https://www.boligsiden.dk/adresse/kongevejen-426-2840-holte-02300350_426_______,"Kongevejen 426 Øverød, 2840 Holte",Kongevejen 426,182.0,55.8211282,12.4664689,Rudersdal,Villa,14.067163684205536,2.852662957303112
2016-06-19,2963967,"Solgt, Familiehandel",1948,https://www.boligsiden.dk/adresse/kongevejen-426-2840-holte-02300350_426_______,"Kongevejen 426 Øverød, 2840 Holte",Kongevejen 426,182.0,55.8211282,12.4664689,Rudersdal,Villa,14.067163684205536,2.852662957303112
2015-11-04,6000000,"Solgt, Øvrigt",1964,https://www.boligsiden.dk/adresse/hestefolden-4-2840-holte-02300257___4_______,"Hestefolden 4 Søllerød, 2840 Holte",Hestefolden 4,226.0,55.8133723,12.5070819,Rudersdal,Villa,12.37018194518238,2.8788467199026297
2017-02-08,13061893,"Solgt, Auktion",1916,https://www.boligsiden.dk/adresse/skodsborg-strandvej-11-2942-skodsborg-02300538__11_______,Skodsborg Strandvej 11 2942 Skodsborg,Skodsborg Strandvej 11 2942,328.0,55.8088924,12.5794309,Rudersdal,Villa,10.741729926792775,3.641361962247736
2017-02-08,13061893,"Solgt, Auktion",1916,https://www.boligsiden.dk/adresse/skodsborg-strandvej-11-2942-skodsborg-02300538__11_______,Skodsborg Strandvej 11 2942 Skodsborg,Skodsborg Strandvej 11 2942,328.0,55.8088924,12.5794309,Rudersdal,Villa,10.741729926792775,3.641361962247736
2016-02-03,3850000,"Solgt, Øvrigt",1952,https://www.boligsiden.dk/adresse/rolighedsvej-14b-3460-birkeroed-02300491_14b_______,Rolighedsvej 14B 3460 Birkerød,Rolighedsvej 14B 3460,169.0,55.84261799999999,12.4258945,Rudersdal,Villa,17.18372403869132,0.2615617963989065
2021-04-07,1500000,"Solgt, Familiehandel",1957,https://www.boligsiden.dk/adresse/ravnsnaesvej-46-3460-birkeroed-02300490__46_______,Ravnsnæsvej 46 3460 Birkerød,Ravnsnæsvej 46 3460,174.0,55.8484218,12.4409997,Rudersdal,Villa,17.476962686616623,1.3847780251300004
2021-08-24,4704000,"Solgt, Familiehandel",1900,https://www.boligsiden.dk/adresse/marievej-18-2950-vedbaek-02300416__18_______,Marievej 18 2950 Vedbæk,Marievej 18 2950,163.0,55.8525514,12.5642525,Rudersdal,Villa,15.665586575009277,8.493518231532898
2016-04-15,4500000,"Solgt, Øvrigt",2019,https://www.boligsiden.dk/adresse/carl-von-rosensvej-2-2950-vedbaek-02300747___2_______,Carl Von Rosensvej 2 2950 Vedbæk,Carl Von Rosensvej 2 2950,224.0,55.8575999,12.5479042,Rudersdal,Villa,16.367082531560165,7.977924419118815
2018-05-25,10000000,"Solgt, Øvrigt",1870,https://www.boligsiden.dk/adresse/skodsborg-strandvej-99-2942-skodsborg-02300538__99_______,Skodsborg Strandvej 99 2942 Skodsborg,Skodsborg Strandvej 99 2942,205.0,55.8157417,12.574268,Rudersdal,Villa,11.529022842998971,4.446852349815763
2023-02-28,2343000,"Solgt, Familiehandel",1960,https://www.boligsiden.dk/adresse/vestervang-36-3460-birkeroed-02300713__36_______,Vestervang 36 3460 Birkerød,Vestervang 36 3460,82.0,55.8483753,12.4173051,Rudersdal,Villa,17.9232057764578,0.9530744900587084
2021-06-08,4500000,"Solgt, Familiehandel",1969,https://www.boligsiden.dk/adresse/morlenesvej-20-2840-holte-02300420__20_______,Morlenesvej 20 2840 Holte,Morlenesvej 20 2840,181.0,55.81295369999999,12.475565,Rudersdal,Villa,13.015193020017822,1.9166550177210684
2020-01-29,53200,"Solgt, Familiehandel",1976,https://www.boligsiden.dk/adresse/vedbaek-strandvej-338-2950-vedbaek-02300691_338_______,Vedbæk Strandvej 338 2950 Vedbæk,Vedbæk Strandvej 338 2950,426.0,55.8436891,12.573481,Rudersdal,Villa,14.62827763729236,7.525913726084445
2019-07-23,102815,"Solgt, Øvrigt",1976,https://www.boligsiden.dk/adresse/vedbaek-strandvej-338-2950-vedbaek-02300691_338_______,Vedbæk Strandvej 338 2950 Vedbæk,Vedbæk Strandvej 338 2950,426.0,55.8436891,12.573481,Rudersdal,Villa,14.62827763729236,7.525913726084445
2016-11-08,2350000,"Solgt, Familiehandel",1960,https://www.boligsiden.dk/adresse/aeblerosestien-19-3460-birkeroed-02300731__19_______,Æblerosestien 19 3460 Birkerød,Æblerosestien 19 3460,107.0,55.8415759,12.4181697,Rudersdal,Villa,17.17456118378847,0.3640490440441609
2018-08-23,1377000,"Solgt, Familiehandel",1966,https://www.boligsiden.dk/adresse/vejlesoevej-9a-2840-holte-02300709__9a_______,Vejlesøvej 9A 2840 Holte,Vejlesøvej 9A 2840,259.0,55.8037781,12.4634898,Rudersdal,Villa,12.369269264538206,1.082155498303406
2015-04-27,2188750,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/pile-alle-27-2840-holte-02300469__27_______,"Pile Alle 27 Øverød, 2840 Holte",Pile Alle 27,180.0,55.6698644,12.5311232,Rudersdal,Villa,0.5487730264672611,0.7812544959230634
2018-10-26,4400000,"Solgt, Familiehandel",1974,https://www.boligsiden.dk/adresse/bakkefaldet-12-2840-holte-02300021__12_______,"Bakkefaldet 12 Gl Holte, 2840 Holte",Bakkefaldet 12,202.0,56.1689082,10.1676341,Rudersdal,Villa,153.57896068914326,123.68078113701954
2016-03-08,5650000,"Solgt, Øvrigt",1999,https://www.boligsiden.dk/adresse/rundforbivej-20-2950-vedbaek-02300506__20_______,"Rundforbivej 20 Trørød, 2950 Vedbæk",Rundforbivej 20,155.0,55.8363898,12.5450108,Rudersdal,Villa,14.08657847072113,6.361799919357267
2017-02-27,61500,"Solgt, Øvrigt",2018,https://www.boligsiden.dk/adresse/krogholmgaardsvej-76b-2950-vedbaek-02300355_76b_______,"Krogholmgårdsvej 76B Trørød, 2950 Vedbæk",Krogholmgårdsvej 76,192.0,55.8443923,12.5379341,Rudersdal,Villa,15.051855246758889,6.747974885626956
2022-06-21,287500,"Solgt, Familiehandel",1848,https://www.boligsiden.dk/adresse/sandbjergvej-17-2970-hoersholm-02300528__17_______,Sandbjergvej 17 2970 Hørsholm,Sandbjergvej 17 2970,174.0,55.8531616,12.5014588,Rudersdal,Villa,16.64072876070983,5.048858015045737
2020-12-18,4312500,"Solgt, Familiehandel",1848,https://www.boligsiden.dk/adresse/sandbjergvej-17-2970-hoersholm-02300528__17_______,Sandbjergvej 17 2970 Hørsholm,Sandbjergvej 17 2970,174.0,55.8531616,12.5014588,Rudersdal,Villa,16.64072876070983,5.048858015045737
2015-01-05,6035000,"Solgt, Familiehandel",1908,https://www.boligsiden.dk/adresse/goengehusvej-214-2950-vedbaek-02300226_214_______,Gøngehusvej 214 2950 Vedbæk,Gøngehusvej 214 2950,476.0,55.8500416,12.5133068,Rudersdal,Villa,16.071250835715844,5.68936547763763
2016-12-06,1429000,"Solgt, Familiehandel",1963,https://www.boligsiden.dk/adresse/lindehoej-vaenge-13-3460-birkeroed-02300386__13_______,Lindehøj Vænge 13 3460 Birkerød,Lindehøj Vænge 13 3460,163.0,55.8530065,12.4225336,Rudersdal,Villa,18.357474669397224,1.3813822101536717
2019-10-21,2600000,"Solgt, Familiehandel",1961,https://www.boligsiden.dk/adresse/paradisvaenget-11-2840-holte-02300465__11_______,"Paradisvænget 11 Øverød, 2840 Holte",Paradisvænget 11,128.0,55.8291054,12.4828113,Rudersdal,Villa,14.562286875925665,3.754674038607351
2016-06-20,3025000,"Solgt, Øvrigt",2019,https://www.boligsiden.dk/adresse/sandbjergvej-6a-2970-hoersholm-02300528__6a_______,Sandbjergvej 6A 2970 Hørsholm,Sandbjergvej 6A 2970,237.0,55.8519635,12.501085,Rudersdal,Villa,16.52376368662192,4.991135354445255
2015-06-01,754660,"Solgt, Familiehandel",1909,https://www.boligsiden.dk/adresse/frejasvej-1-3460-birkeroed-02300177___1_______,Frejasvej 1 3460 Birkerød,Frejasvej 1 3460,134.0,55.84559119999999,12.4337208,Rudersdal,Villa,17.36952537266498,0.834473753700448
2015-09-10,1556500,"Solgt, Øvrigt",1954,https://www.boligsiden.dk/adresse/vinkelvej-5-2950-vedbaek-02300725___5_______,Vinkelvej 5 2950 Vedbæk,Vinkelvej 5 2950,120.0,55.8548049,12.5646728,Rudersdal,Villa,15.91164675594926,8.698520459376702
2015-05-27,743411,"Solgt, Øvrigt",1971,https://www.boligsiden.dk/adresse/daugbjergvej-2-2770-kastrup-01851295___2_______,Daugbjergvej 2 2770 Kastrup,Daugbjergvej 2 2770,138.0,55.6008769,12.5871182,Taarnby,Villa,1.5795279670084876,6.752865292582728
2017-07-26,3400000,"Solgt, Familiehandel",1972,https://www.boligsiden.dk/adresse/aegyptensvej-38-2770-kastrup-01852940__38_______,Ægyptensvej 38 2770 Kastrup,Ægyptensvej 38 2770,181.0,55.6032393,12.5803953,Taarnby,Villa,1.7667449058011964,6.32999531922894
2016-06-15,956250,"Solgt, Familiehandel",1975,https://www.boligsiden.dk/adresse/diesen-alle-13-2791-dragoer-01851305__13_______,Diesen Alle 13 2791 Dragør,Diesen Alle 13 2791,153.0,55.58888779999999,12.5756946,Taarnby,Villa,3.0574122115820304,7.3528534581202845
2017-09-14,1600000,"Solgt, Familiehandel",1956,https://www.boligsiden.dk/adresse/sirgraesvej-24-2770-kastrup-01852370__24_______,Sirgræsvej 24 2770 Kastrup,Sirgræsvej 24 2770,100.0,55.6350923,12.6328376,Taarnby,Villa,1.136654310463304,5.69312779064335
2018-06-05,2000000,"Solgt, Øvrigt",1966,https://www.boligsiden.dk/adresse/finderupvej-97-2770-kastrup-01851415__97_______,Finderupvej 97 2770 Kastrup,Finderupvej 97 2770,127.0,55.6176992,12.5794462,Taarnby,Villa,0.3066463808636839,4.890515172106291
2017-11-17,5950000,"Solgt, Auktion",1937,https://www.boligsiden.dk/adresse/ingstrup-alle-21-2770-kastrup-01851725__21_______,Ingstrup Alle 21 2770 Kastrup,Ingstrup Alle 21 2770,206.0,55.614895,12.6045378,Taarnby,Villa,0.46032431051007,6.112914963965827
2017-11-17,5950000,"Solgt, Auktion",1937,https://www.boligsiden.dk/adresse/ingstrup-alle-21-2770-kastrup-01851725__21_______,Ingstrup Alle 21 2770 Kastrup,Ingstrup Alle 21 2770,206.0,55.614895,12.6045378,Taarnby,Villa,0.46032431051007,6.112914963965827
2020-11-20,1650000,"Solgt, Øvrigt",1972,https://www.boligsiden.dk/adresse/kessel-alle-8-2791-dragoer-01851845___8_______,Kessel Alle 8 2791 Dragør,Kessel Alle 8 2791,143.0,55.5891031,12.5735629,Taarnby,Villa,3.1217917479052675,7.232075126523321
2015-12-03,2330000,"Solgt, Øvrigt",2016,https://www.boligsiden.dk/adresse/praestefaelledvej-29-2770-kastrup-01852240__29_______,Præstefælledvej 29 2770 Kastrup,Præstefælledvej 29 2770,222.0,55.62354389999999,12.6004487,Taarnby,Villa,1.450883236567332,5.260296618420901
2015-05-20,1625000,"Solgt, Familiehandel",1962,https://www.boligsiden.dk/adresse/skalbjergvej-22-2770-kastrup-01852390__22_______,Skalbjergvej 22 2770 Kastrup,Skalbjergvej 22 2770,103.0,55.6353243,12.5976704,Taarnby,Villa,1.1442642431509331,4.10467472109712
2021-05-25,1111082,"Solgt, Familiehandel",1973,https://www.boligsiden.dk/adresse/kongelundsvej-361-2770-kastrup-01851895_361_______,Kongelundsvej 361 2770 Kastrup,Kongelundsvej 361 2770,121.0,55.6111574,12.5851728,Taarnby,Villa,1.0959689915672053,5.697776771339884
2015-02-02,3400000,"Solgt, Auktion",1999,https://www.boligsiden.dk/adresse/amager-landevej-176-2770-kastrup-01851040_176_______,Amager Landevej 176 2770 Kastrup,Amager Landevej 176 2770,140.0,55.6250868,12.6243189,Taarnby,Villa,1.6575860260792656,6.043495155391077
2017-02-15,1920075,"Solgt, Familiehandel",1975,https://www.boligsiden.dk/adresse/bryrupvej-13-2770-kastrup-01851205__13_______,Bryrupvej 13 2770 Kastrup,Bryrupvej 13 2770,179.0,55.6113295,12.5822356,Taarnby,Villa,0.9892993750659256,5.586485795656711
2017-04-27,945291,"Solgt, Familiehandel",2020,https://www.boligsiden.dk/adresse/grindsted-alle-11-2770-kastrup-01851530__11_______,Grindsted Alle 11 2770 Kastrup,Grindsted Alle 11 2770,180.0,55.6201208,12.5993182,Taarnby,Villa,1.1026141940274097,5.468263082797921
2015-11-25,807500,"Solgt, Familiehandel",2020,https://www.boligsiden.dk/adresse/grindsted-alle-11-2770-kastrup-01851530__11_______,Grindsted Alle 11 2770 Kastrup,Grindsted Alle 11 2770,180.0,55.6201208,12.5993182,Taarnby,Villa,1.1026141940274097,5.468263082797921
2017-08-10,2341000,"Solgt, Familiehandel",1973,https://www.boligsiden.dk/adresse/noeragersmindevej-136-2791-dragoer-01852165_136_______,Nøragersmindevej 136 2791 Dragør,Nøragersmindevej 136 2791,200.0,55.5902278,12.5746053,Taarnby,Villa,2.983754769564077,7.208497861397255
2017-05-22,765000,"Solgt, Familiehandel",1959,https://www.boligsiden.dk/adresse/gudmevej-7-2770-kastrup-01851540___7_______,Gudmevej 7 2770 Kastrup,Gudmevej 7 2770,76.0,55.6329752,12.5960873,Taarnby,Villa,1.069039514786352,4.265976901277266
2018-04-30,2385000,"Solgt, Auktion",1998,https://www.boligsiden.dk/adresse/zaandam-alle-17-2791-dragoer-01852930__17_______,Zaandam Alle 17 2791 Dragør,Zaandam Alle 17 2791,129.0,55.5925956,12.5839509,Taarnby,Villa,2.420705190705944,7.4412863645641245
2016-10-13,1100000,"Solgt, Familiehandel",1955,https://www.boligsiden.dk/adresse/skalbjergvej-12-2770-kastrup-01852390__12_______,Skalbjergvej 12 2770 Kastrup,Skalbjergvej 12 2770,109.0,55.6354319,12.5989203,Taarnby,Villa,1.2230654328639976,4.141092364288337
2015-02-10,1200000,"Solgt, Øvrigt",1969,https://www.boligsiden.dk/adresse/liberiavej-10-2770-kastrup-01851970__10_______,Liberiavej 10 2770 Kastrup,Liberiavej 10 2770,149.0,55.5969418,12.5799409,Taarnby,Villa,2.207837791666916,6.924093255434817
2015-01-16,1800000,"Solgt, Familiehandel",1973,https://www.boligsiden.dk/adresse/dueoddevej-14-2770-kastrup-01851335__14_______,Dueoddevej 14 2770 Kastrup,Dueoddevej 14 2770,181.0,55.6351673,12.6054803,Taarnby,Villa,1.6340502668757726,4.4206493199955785
2015-01-19,1875000,"Solgt, Auktion",1926,https://www.boligsiden.dk/adresse/orions-alle-15-2770-kastrup-01852190__15_______,Orions Alle 15 2770 Kastrup,Orions Alle 15 2770,116.0,55.6293809,12.6195807,Taarnby,Villa,1.8481247711726263,5.490772381197531
2017-11-10,3325000,"Solgt, Auktion",1978,https://www.boligsiden.dk/adresse/askov-alle-31-2770-kastrup-01851085__31_______,Askov Alle 31 2770 Kastrup,Askov Alle 31 2770,162.0,55.61548639999999,12.626508,Taarnby,Villa,1.439389683971421,6.954491904536637
2019-11-21,2800000,"Solgt, Øvrigt",1939,https://www.boligsiden.dk/adresse/cypres-alle-20-2770-kastrup-01851280__20_______,Cypres Alle 20 2770 Kastrup,Cypres Alle 20 2770,74.0,55.6380983,12.6281068,Taarnby,Villa,1.019877874657077,5.256811797520839
